14:32:58.897 | D | Pack                 |   General.NamespaceUsingScope -> C:\lunar-horse\plate-projects\plate-shared\dotnet\source-generators\General.NamespaceUsingScope.Set\General.NamespaceUsingScope\bin\Release\netstandard2.0\Plate.SCG.General.NamespaceUsingScope.dll
14:32:59.192 | D | Pack                 |   TimeDete.Traceability.Hashing -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Traceability.Hashing\bin\Release\netstandard2.1\TimeDete.Traceability.Hashing.dll
14:32:59.429 | D | Pack                 |   TimeDete.Traceability.HashChain -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Traceability.HashChain\bin\Release\netstandard2.1\TimeDete.Traceability.HashChain.dll
14:32:59.783 | D | Pack                 |   套件 TimeDete.Traceability.HashChain.0.1.0 遺漏讀我檔案。請移至 https://aka.ms/nuget/authoring-best-practices/readme 以了解套件讀我檔案很重要的原因。
14:32:59.784 | D | Pack                 |   已成功建立封裝 'C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget\TimeDete.Traceability.HashChain.0.1.0.nupkg'。
14:32:59.821 | I | Pack                 | Loading build configuration
14:32:59.828 | I | Pack                 | Loading build configuration
14:32:59.836 | I | Pack                 | Loading build configuration
14:32:59.842 | I | Pack                 | Loading build configuration
14:32:59.850 | I | Pack                 | Loading build configuration
14:32:59.934 | I | Pack                 | > "C:\Program Files\dotnet\dotnet.exe" pack C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Traceability.Hashing\TimeDete.Traceability.Hashing.csproj --configuration Release --no-restore --output C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget /property:Version=0.1.0
14:32:59.935 | V | Pack                 | @ C:\lunar-horse\plate-projects\time-dete
14:33:00.714 | D | Pack                 |   General.NamespaceUsingScope -> C:\lunar-horse\plate-projects\plate-shared\dotnet\source-generators\General.NamespaceUsingScope.Set\General.NamespaceUsingScope\bin\Release\netstandard2.0\Plate.SCG.General.NamespaceUsingScope.dll
14:33:00.767 | D | Pack                 |   TimeDete.Traceability.Hashing -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Traceability.Hashing\bin\Release\netstandard2.1\TimeDete.Traceability.Hashing.dll
14:33:01.043 | D | Pack                 |   套件 TimeDete.Traceability.Hashing.0.1.0 遺漏讀我檔案。請移至 https://aka.ms/nuget/authoring-best-practices/readme 以了解套件讀我檔案很重要的原因。
14:33:01.044 | D | Pack                 |   已成功建立封裝 'C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget\TimeDete.Traceability.Hashing.0.1.0.nupkg'。
14:33:01.085 | V | Pack                 | Telemetry.OnTargetSucceeded (0)
14:33:01.085 | V | Pack                 | EventInvoker.OnTargetSucceeded (-3.4028235E+38)
14:33:01.093 | V |                      | UpdateNotification.OnBuildFinished (10)
14:33:01.093 | V |                      | SerializeBuildServerState.OnBuildFinished (0)
14:33:01.093 | V |                      | EventInvoker.OnBuildFinished (-3.4028235E+38)
